age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
18,Private,151150.0,10th,6.0,Never-married,Farming-fishing,Own-child,,Male,0.0,0.0,27.0,United-States,<=50K
62,Private,199021.0,HS-grad,9.0,Married-spouse-absent,Craft-repair,,White,Male,0.0,0.0,54.0,United-States,<=50K
38,Private,311523.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0.0,0.0,40.0,Iran,<=50K
,Private,97136.0,Some-college,10.0,Never-married,Other-service,Unmarried,Black,Female,0.0,0.0,37.0,United-States,<=50K
47,Private,83046.0,Bachelors,13.0,Never-married,,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
32,Private,364657.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,,United-States,
41,Private,93885.0,Some-college,10.0,Divorced,Sales,Unmarried,White,Female,0.0,0.0,48.0,United-States,<=50K
41,,187881.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,3942.0,0.0,40.0,United-States,<=50K
19,Private,136866.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,45.0,United-States,<=50K
,Private,239523.0,HS-grad,,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,>50K
50,Federal-gov,306707.0,,9.0,Never-married,Adm-clerical,Unmarried,Black,Female,0.0,0.0,12.0,United-States,
50,Self-emp-inc,52565.0,Some-college,10.0,,Sales,Husband,White,,0.0,1485.0,,United-States,<=50K
24,Private,235894.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,
55,Private,157932.0,HS-grad,9.0,Divorced,Handlers-cleaners,,White,Male,0.0,0.0,40.0,United-States,<=50K
27,Private,37088.0,Assoc-acdm,,Never-married,Other-service,Not-in-family,,Male,,0.0,40.0,United-States,<=50K
42,Private,184018.0,Masters,14.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,,45.0,United-States,>50K
35,Private,42044.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,,Male,0.0,0.0,30.0,United-States,<=50K
59,State-gov,303176.0,Some-college,10.0,,Exec-managerial,Husband,White,Male,0.0,2179.0,40.0,United-States,<=50K
34,Private,111567.0,HS-grad,9.0,,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
22,Private,197200.0,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
,Self-emp-not-inc,32825.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
41,Private,206878.0,HS-grad,9.0,Divorced,Other-service,Unmarried,White,Female,,0.0,32.0,United-States,<=50K
60,,40856.0,HS-grad,9.0,Married-spouse-absent,Craft-repair,,White,,0.0,1741.0,40.0,United-States,<=50K
38,Private,161141.0,HS-grad,9.0,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
44,Private,324311.0,5th-6th,3.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,,Mexico,
17,Private,115551.0,11th,7.0,,Other-service,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K
27,Private,206199.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,<=50K
31,Private,262024.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.0,0.0,,,<=50K
66,Private,97847.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,38.0,United-States,<=50K
19,Private,283945.0,Some-college,,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,25.0,United-States,<=50K
69,Private,,HS-grad,9.0,Widowed,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
40,Private,309311.0,HS-grad,9.0,,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
34,,256362.0,,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,,0.0,40.0,,
30,Private,124569.0,Masters,14.0,Never-married,Prof-specialty,,White,Female,0.0,0.0,16.0,United-States,<=50K
,Private,202560.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,40.0,United-States,>50K
41,Private,331651.0,Prof-school,15.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,50.0,Japan,>50K
47,Private,103020.0,,4.0,Married-civ-spouse,Machine-op-inspct,,,Female,0.0,0.0,40.0,Puerto-Rico,<=50K
53,Private,,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,,0.0,0.0,60.0,United-States,>50K
48,,164964.0,HS-grad,9.0,,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
56,Private,178202.0,,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
54,Federal-gov,28683.0,,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,4386.0,0.0,41.0,United-States,>50K
34,Private,268051.0,Some-college,10.0,Married-civ-spouse,Protective-serv,,Black,Female,0.0,0.0,,Haiti,<=50K
32,Private,195891.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,55.0,United-States,<=50K
37,Federal-gov,287031.0,Masters,14.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
34,Local-gov,158242.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,,0.0,43.0,United-States,<=50K
37,Self-emp-not-inc,29814.0,HS-grad,9.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,85.0,United-States,<=50K
32,Private,255424.0,,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,>50K
32,Private,134737.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999.0,0.0,,United-States,>50K
35,Private,143385.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,,0.0,40.0,United-States,<=50K
36,Private,182013.0,Some-college,10.0,,Tech-support,Unmarried,,Female,0.0,0.0,,United-States,<=50K
42,,334522.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0.0,0.0,40.0,United-States,<=50K
,Private,52596.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,Black,Female,0.0,,40.0,United-States,<=50K
71,Private,149950.0,HS-grad,9.0,Widowed,Priv-house-serv,,White,Female,,0.0,20.0,United-States,<=50K
40,Private,220589.0,Some-college,10.0,Married-civ-spouse,Sales,Wife,,Female,0.0,0.0,40.0,United-States,>50K
21,,225442.0,HS-grad,9.0,,Farming-fishing,Own-child,,Male,0.0,0.0,40.0,United-States,<=50K
36,Private,173804.0,11th,7.0,Divorced,Other-service,Not-in-family,,Female,,,40.0,United-States,<=50K
65,,176796.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,,0.0,0.0,40.0,United-States,<=50K
27,,373545.0,,9.0,,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
62,Private,,10th,6.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,,,United-States,<=50K
37,Private,149898.0,HS-grad,9.0,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K
,State-gov,422275.0,5th-6th,3.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,Mexico,<=50K
27,Private,330132.0,,,Married-civ-spouse,Tech-support,Wife,White,Female,0.0,0.0,40.0,United-States,>50K
,Private,51944.0,HS-grad,9.0,Married-civ-spouse,Other-service,,White,Female,4386.0,0.0,40.0,,>50K
,Private,203488.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Male,,0.0,60.0,United-States,<=50K
,,77581.0,Bachelors,13.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,,United-States,<=50K
27,Federal-gov,,HS-grad,9.0,,Tech-support,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
,Self-emp-inc,172175.0,Some-college,10.0,,,Husband,,Male,0.0,0.0,40.0,,>50K
36,Private,312206.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,,Male,,0.0,60.0,United-States,>50K
47,State-gov,469907.0,Assoc-acdm,12.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,1740.0,40.0,United-States,
45,Local-gov,311080.0,Some-college,10.0,Married-civ-spouse,,,White,Male,0.0,0.0,,United-States,>50K
29,Private,,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Female,,0.0,40.0,United-States,<=50K
22,Private,147655.0,Some-college,10.0,Never-married,Tech-support,,White,Female,0.0,0.0,40.0,United-States,<=50K
32,Federal-gov,145983.0,Some-college,10.0,,Tech-support,Wife,White,Female,0.0,0.0,40.0,United-States,<=50K
43,Self-emp-not-inc,54310.0,,13.0,Divorced,Prof-specialty,Unmarried,White,Male,0.0,0.0,50.0,United-States,<=50K
26,Private,108542.0,HS-grad,,Never-married,Craft-repair,,White,Male,0.0,0.0,35.0,United-States,
21,Private,92863.0,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
26,Private,38257.0,HS-grad,9.0,Never-married,Other-service,,White,Female,0.0,,20.0,United-States,<=50K
30,Local-gov,327203.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
41,,177054.0,HS-grad,9.0,Divorced,Machine-op-inspct,,White,Male,0.0,0.0,40.0,,<=50K
44,Private,116632.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
51,Self-emp-not-inc,88528.0,Assoc-acdm,12.0,Divorced,Exec-managerial,Unmarried,White,,0.0,0.0,99.0,United-States,<=50K
22,,279802.0,Some-college,10.0,Never-married,,Own-child,White,Female,,0.0,3.0,United-States,
61,Local-gov,153264.0,HS-grad,9.0,Widowed,Tech-support,Not-in-family,White,,0.0,0.0,,United-States,<=50K
37,,260093.0,HS-grad,9.0,,,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
26,Federal-gov,211596.0,Masters,14.0,Never-married,,Not-in-family,White,Male,,0.0,40.0,United-States,<=50K
31,Private,,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,,0.0,0.0,40.0,,<=50K
45,Private,162302.0,HS-grad,9.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,,30.0,United-States,<=50K
,State-gov,203072.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
33,Private,194901.0,HS-grad,,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,45.0,United-States,<=50K
,Private,145105.0,Some-college,10.0,Never-married,Transport-moving,,White,Male,0.0,0.0,30.0,United-States,<=50K
23,Private,,,10.0,Never-married,Adm-clerical,Own-child,Black,Female,0.0,0.0,24.0,United-States,<=50K
45,Private,166056.0,HS-grad,9.0,Divorced,Other-service,,White,Female,,0.0,40.0,United-States,<=50K
33,Private,104620.0,Masters,14.0,Married-civ-spouse,Tech-support,Wife,White,Female,0.0,0.0,,United-States,<=50K
41,Private,165798.0,5th-6th,3.0,Divorced,Other-service,Unmarried,White,Female,0.0,,40.0,Puerto-Rico,<=50K
70,Private,221603.0,Some-college,10.0,Widowed,Sales,Not-in-family,White,Female,0.0,0.0,34.0,United-States,<=50K
,,234721.0,11th,7.0,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0.0,0.0,40.0,,<=50K
29,Private,77009.0,,7.0,Separated,Sales,Not-in-family,White,Female,0.0,2754.0,42.0,United-States,<=50K
60,,,HS-grad,9.0,Separated,Sales,Not-in-family,White,Female,0.0,0.0,32.0,United-States,
29,Private,131310.0,Assoc-acdm,12.0,,Sales,,White,Female,,0.0,40.0,United-States,<=50K
25,Private,198986.0,Bachelors,,Never-married,Adm-clerical,Not-in-family,White,,0.0,0.0,40.0,United-States,>50K
19,,150553.0,Some-college,10.0,Never-married,,,Asian-Pac-Islander,,0.0,0.0,18.0,Philippines,<=50K
18,Private,25837.0,11th,7.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,15.0,United-States,
40,Private,205175.0,HS-grad,,Widowed,Machine-op-inspct,Unmarried,Black,Female,0.0,0.0,37.0,United-States,<=50K
47,Private,573583.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,48.0,Italy,>50K
40,,337456.0,HS-grad,9.0,Divorced,Protective-serv,Unmarried,White,Female,0.0,0.0,,United-States,<=50K
21,Private,145389.0,,10.0,Never-married,Prof-specialty,,White,Female,,0.0,25.0,,<=50K
37,Private,230408.0,HS-grad,9.0,Divorced,Other-service,Not-in-family,Black,Female,0.0,0.0,20.0,United-States,<=50K
20,Local-gov,188950.0,Some-college,10.0,Never-married,Protective-serv,Own-child,White,Male,0.0,0.0,25.0,United-States,<=50K
35,,127306.0,,11.0,Never-married,Adm-clerical,Own-child,White,Female,14344.0,0.0,40.0,United-States,>50K
17,Self-emp-inc,254859.0,11th,,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,20.0,United-States,<=50K
36,Private,131459.0,7th-8th,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,,40.0,United-States,<=50K
24,Self-emp-not-inc,,,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,,50.0,United-States,<=50K
40,Private,187376.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,>50K
33,Self-emp-not-inc,,11th,7.0,Divorced,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,7.0,United-States,<=50K
44,Private,262233.0,Some-college,10.0,Divorced,Exec-managerial,Unmarried,White,Male,0.0,0.0,47.0,United-States,
73,Private,29675.0,HS-grad,9.0,Widowed,,Other-relative,White,Female,0.0,0.0,12.0,United-States,<=50K
36,Private,75826.0,10th,,Separated,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
47,Private,23545.0,Some-college,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,,<=50K
23,Private,180795.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,40.0,United-States,
37,Local-gov,365430.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,Canada,
68,Self-emp-not-inc,365020.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
,Private,137192.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,South,<=50K
60,Private,164599.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,,7298.0,0.0,40.0,United-States,>50K
,Private,147884.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,,United-States,<=50K
48,Private,139290.0,,6.0,Separated,Machine-op-inspct,Own-child,White,Female,0.0,,48.0,United-States,<=50K
24,,134787.0,,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,40.0,United-States,
35,Private,164193.0,Some-college,10.0,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
27,Private,46868.0,Bachelors,13.0,Never-married,Tech-support,Not-in-family,White,Female,0.0,0.0,15.0,United-States,<=50K
40,Federal-gov,,Some-college,10.0,Divorced,Exec-managerial,Not-in-family,Black,,,0.0,40.0,United-States,<=50K
30,Private,70377.0,Some-college,10.0,Never-married,,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
45,Private,116360.0,HS-grad,9.0,,Other-service,Not-in-family,Black,,0.0,,35.0,United-States,<=50K
48,Self-emp-not-inc,370119.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
30,Private,,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,,United-States,<=50K
52,Private,122412.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,99999.0,0.0,35.0,United-States,>50K
67,Private,131656.0,Bachelors,13.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,,,United-States,>50K
66,Private,174491.0,HS-grad,,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,
34,Private,34862.0,,13.0,,Sales,Not-in-family,Amer-Indian-Eskimo,Male,0.0,1564.0,60.0,United-States,>50K
51,Self-emp-not-inc,22154.0,Some-college,10.0,,Adm-clerical,Not-in-family,White,Male,0.0,0.0,,,
28,Private,96226.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
28,,123983.0,Masters,14.0,Divorced,Sales,Not-in-family,Asian-Pac-Islander,,0.0,0.0,54.0,South,<=50K
51,,,Bachelors,13.0,,Adm-clerical,Unmarried,White,Male,0.0,0.0,20.0,United-States,<=50K
50,Local-gov,,,10.0,Divorced,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,
20,Private,333505.0,HS-grad,,,,Own-child,White,,0.0,0.0,,Nicaragua,<=50K
32,Private,143604.0,HS-grad,9.0,Divorced,Other-service,Not-in-family,Black,Female,0.0,0.0,16.0,United-States,<=50K
29,Local-gov,,Assoc-voc,11.0,Married-civ-spouse,Tech-support,,White,Female,0.0,0.0,35.0,Nicaragua,>50K
,,185860.0,Bachelors,13.0,,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,,>50K
30,Private,241885.0,Some-college,10.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
47,State-gov,123219.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,,United-States,>50K
55,Private,213894.0,11th,7.0,,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
65,Private,170939.0,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,Male,6723.0,0.0,40.0,,<=50K
18,,391257.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,16.0,United-States,<=50K
47,Private,249935.0,11th,7.0,Divorced,Craft-repair,Own-child,White,Male,0.0,0.0,8.0,United-States,<=50K
23,Private,67311.0,Bachelors,13.0,Never-married,Exec-managerial,Own-child,White,Female,0.0,0.0,40.0,Canada,
46,,149218.0,,13.0,Married-civ-spouse,Sales,,White,Male,0.0,0.0,40.0,United-States,>50K
47,Private,280030.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,,52.0,United-States,<=50K
37,Private,233322.0,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
25,Private,200408.0,Some-college,10.0,Never-married,Tech-support,Not-in-family,White,Male,2174.0,0.0,40.0,United-States,<=50K
,Private,402812.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,48.0,United-States,<=50K
37,Private,30267.0,11th,7.0,Never-married,Transport-moving,,White,Male,0.0,0.0,60.0,United-States,>50K
55,Private,176219.0,Bachelors,13.0,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,India,
41,Federal-gov,253770.0,Some-college,10.0,Married-civ-spouse,,Wife,White,Female,,,,United-States,>50K
35,State-gov,140752.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
49,State-gov,122066.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,,0.0,0.0,45.0,United-States,>50K
24,Private,440138.0,HS-grad,9.0,Never-married,Priv-house-serv,Not-in-family,White,Female,0.0,0.0,45.0,England,<=50K
70,Self-emp-not-inc,303588.0,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,White,,0.0,,20.0,United-States,<=50K
31,Private,117507.0,HS-grad,9.0,,Craft-repair,Not-in-family,White,Male,0.0,0.0,45.0,United-States,
70,Self-emp-not-inc,,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,0.0,40.0,,<=50K
38,Private,132879.0,Bachelors,,Married-civ-spouse,Exec-managerial,,White,Male,,0.0,40.0,United-States,>50K
32,Private,35595.0,,13.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,
38,Private,809585.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
55,Self-emp-not-inc,141122.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
24,Private,176486.0,Bachelors,13.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,,United-States,<=50K
31,Self-emp-not-inc,150630.0,HS-grad,9.0,,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
40,Private,121718.0,Bachelors,13.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,,United-States,>50K
54,,166459.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,,99999.0,0.0,60.0,United-States,>50K
58,Private,106740.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,,White,Male,0.0,0.0,40.0,United-States,>50K
33,Private,418645.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,50.0,United-States,
55,Private,171015.0,Some-college,10.0,,,Own-child,White,Female,0.0,0.0,36.0,United-States,<=50K
42,Private,319016.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,2885.0,0.0,45.0,United-States,<=50K
25,Local-gov,176162.0,Assoc-voc,11.0,Never-married,Protective-serv,Own-child,White,Male,0.0,,,United-States,<=50K
52,Private,180062.0,Some-college,10.0,Married-civ-spouse,,Husband,White,Male,,0.0,60.0,United-States,<=50K
32,Private,27207.0,,6.0,Never-married,Craft-repair,,White,Male,0.0,0.0,50.0,United-States,
,Private,126011.0,Assoc-voc,11.0,Divorced,,Own-child,,Male,0.0,0.0,40.0,United-States,<=50K
,Private,148431.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,55.0,United-States,>50K
50,Private,149784.0,Some-college,10.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,,United-States,<=50K
48,Private,141511.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
24,Private,282604.0,Some-college,10.0,Married-civ-spouse,Protective-serv,Other-relative,White,Male,0.0,,,United-States,<=50K
,Private,123411.0,7th-8th,4.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,53.0,United-States,<=50K
19,Private,251579.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,14.0,United-States,<=50K
24,Private,186666.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
47,Private,160474.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,30.0,United-States,>50K
